GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
310M200US12220,12220,"Auburn-Opelika, AL Metro Area",57171,687,35939,853,25477,813,21232,760,13.5,0.8,7.1,1.0,1.7,0.6,25.8,1.9,6.7,0.8,3.7,0.7,1.8,0.6,12.2,1.9,11.6,0.9,9.5,1.1,4.9,1.0,16.2,1.9,9.5,0.9,8.2,1.1,6.2,1.1,11.4,1.5,13.3,1.1,12.4,1.2,12.5,1.5,14.3,2.0,16.1,1.1,18.9,1.4,21.5,1.7,10.5,1.8,11.4,0.9,15.1,1.1,19.2,1.5,5.0,1.2,11.2,1.0,15.0,1.4,18.3,1.6,3.9,1.2,3.9,0.6,5.9,0.9,8.1,1.2,0.3,0.3,2.9,0.5,4.3,0.7,5.8,1.0,0.4,0.3,44570,2152,61141,2328,76530,2143,22152,1735,61914,2001,78290,2782,94539,3878,32269,2273,30.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.4,(X)
310M200US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",209672,1712,142657,1902,97745,1821,67015,1873,9.6,0.5,6.7,0.5,1.7,0.3,16.5,1.0,6.2,0.4,4.1,0.4,1.4,0.2,11.4,0.9,12.2,0.5,9.6,0.5,6.1,0.6,18.4,1.0,10.7,0.5,10.0,0.5,7.3,0.5,12.3,1.0,14.1,0.5,13.2,0.6,13.0,0.7,15.3,0.9,17.4,0.7,18.9,0.8,21.1,1.1,13.6,0.8,11.8,0.5,14.1,0.6,17.9,0.8,6.5,0.8,11.6,0.5,14.9,0.7,19.7,0.9,4.0,0.6,3.8,0.3,5.0,0.4,6.9,0.5,1.1,0.3,2.7,0.2,3.5,0.3,4.9,0.4,0.9,0.2,46518,863,58059,1188,74186,1448,27393,1012,62959,937,73118,1329,89150,1754,39389,1223,37.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.7,(X)
310M200US12420,12420,"Austin-Round Rock, TX Metro Area",689278,2422,428451,3141,324941,3234,260827,2559,5.9,0.2,3.7,0.2,1.4,0.1,10.7,0.4,3.7,0.2,2.4,0.2,1.2,0.1,6.1,0.4,8.4,0.2,6.3,0.3,3.9,0.3,12.6,0.5,8.6,0.3,7.0,0.3,5.1,0.3,11.6,0.5,13.1,0.4,10.9,0.4,9.1,0.4,16.6,0.6,18.0,0.3,17.0,0.4,16.4,0.5,19.3,0.5,13.3,0.3,15.0,0.4,16.5,0.5,9.7,0.5,15.5,0.3,19.3,0.5,23.2,0.5,8.5,0.4,6.4,0.2,8.6,0.3,10.7,0.4,2.4,0.2,7.1,0.2,9.8,0.3,12.4,0.4,2.5,0.2,63437,715,78997,820,94111,868,42092,528,86672,662,103386,947,119572,1188,56185,854,29.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.5,(X)
310M200US12540,12540,"Bakersfield, CA Metro Area",259700,1565,196097,2029,132357,1977,63603,1552,6.9,0.4,6.6,0.5,2.0,0.3,11.9,0.9,6.6,0.4,5.0,0.4,2.6,0.4,13.1,1.0,12.6,0.6,11.7,0.6,8.2,0.6,17.0,1.0,11.2,0.5,10.8,0.5,9.5,0.6,12.0,0.9,13.4,0.5,13.6,0.6,13.5,0.7,12.1,1.0,17.8,0.5,17.7,0.6,19.5,0.8,15.9,1.1,11.7,0.4,12.2,0.4,14.6,0.6,8.3,0.7,11.9,0.5,13.2,0.6,17.3,0.8,6.5,0.8,4.7,0.3,5.4,0.4,7.6,0.5,1.9,0.4,3.2,0.2,3.8,0.2,5.4,0.3,1.2,0.3,49026,865,52649,879,67745,1121,31242,929,65917,712,70385,893,85350,1099,45947,1354,31.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.3,(X)
310M200US12580,12580,"Baltimore-Columbia-Towson, MD Metro Area",1036312,3062,675620,3428,475103,3885,360692,2559,6.0,0.1,3.5,0.1,1.0,0.1,11.4,0.3,3.8,0.1,2.2,0.1,0.9,0.1,7.0,0.3,7.4,0.2,4.8,0.2,2.6,0.2,12.8,0.3,7.6,0.2,6.1,0.2,3.7,0.2,11.0,0.4,10.7,0.2,9.6,0.3,7.1,0.2,13.5,0.4,17.0,0.3,16.1,0.4,14.5,0.4,18.6,0.5,13.2,0.2,14.3,0.3,15.3,0.4,10.4,0.3,17.6,0.3,21.1,0.3,25.5,0.4,10.1,0.3,8.5,0.2,11.1,0.3,14.4,0.3,3.1,0.2,8.2,0.1,11.2,0.2,15.1,0.3,2.1,0.2,70936,452,87788,748,108111,876,43113,640,93120,565,110105,772,131295,993,57291,680,32.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.7,(X)
310M200US12620,12620,"Bangor, ME Metro Area",61973,566,38306,686,29763,681,23667,680,8.5,0.7,4.4,0.6,1.4,0.3,16.2,1.4,6.9,0.7,3.2,0.7,2.0,0.6,13.4,1.2,13.4,0.9,9.9,1.1,6.5,0.9,20.5,1.6,12.5,0.8,10.7,0.9,9.2,0.7,15.3,1.5,13.9,0.8,14.7,1.1,14.6,1.1,13.2,1.4,18.9,0.9,21.6,1.3,24.2,1.5,13.5,1.3,11.4,0.6,14.8,1.0,16.8,1.2,5.0,0.8,10.0,0.7,14.2,0.9,17.4,1.2,1.9,0.5,2.4,0.3,3.4,0.5,4.3,0.6,0.5,0.3,2.2,0.4,3.0,0.6,3.6,0.7,0.6,0.3,44271,1142,56891,1249,66088,1832,24965,985,57854,1334,70450,1941,79610,2202,34348,1298,24.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.2,(X)
310M200US12700,12700,"Barnstable Town, MA Metro Area",94417,1072,58063,920,46796,934,36354,1236,4.5,0.5,2.1,0.4,1.0,0.3,9.0,1.1,4.8,0.5,1.8,0.4,0.8,0.2,10.2,1.0,10.1,0.7,5.3,0.6,3.7,0.6,17.9,1.6,8.4,0.6,6.5,0.7,5.1,0.7,12.0,1.0,12.2,0.7,11.3,0.9,9.8,1.0,13.6,1.2,18.4,1.0,19.0,1.1,18.4,1.2,17.6,1.3,13.8,0.8,17.0,1.1,18.1,1.3,8.4,0.9,16.3,0.8,21.3,1.1,24.2,1.3,7.1,0.9,6.1,0.6,8.2,0.8,9.8,0.9,2.3,0.6,5.5,0.5,7.5,0.7,9.0,0.8,2.1,0.5,63251,1533,80751,1435,89889,2216,35911,1535,83609,1676,102045,2604,113146,2797,51379,1948,31.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.9,(X)
310M200US12940,12940,"Baton Rouge, LA Metro Area",300913,1630,199154,1562,134215,1856,101759,1642,8.8,0.4,5.7,0.4,1.4,0.2,16.1,0.8,5.7,0.3,3.4,0.4,1.4,0.3,10.5,0.7,10.7,0.4,8.3,0.5,4.6,0.4,16.0,0.9,9.6,0.4,8.3,0.5,5.9,0.4,12.8,0.7,12.9,0.5,12.5,0.6,10.6,0.6,14.5,0.8,16.8,0.5,17.5,0.7,18.1,0.9,14.5,0.9,12.5,0.5,14.8,0.6,17.8,0.8,7.1,0.5,14.1,0.4,18.0,0.6,24.0,0.8,5.4,0.5,4.9,0.3,6.4,0.4,8.9,0.6,1.7,0.3,3.9,0.2,5.1,0.3,7.3,0.4,1.4,0.3,52427,816,66344,1155,85634,1288,30443,840,70685,930,82936,1241,101597,1510,43655,1091,38.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.0,(X)
310M200US12980,12980,"Battle Creek, MI Metro Area",52850,620,33625,704,23434,686,19225,654,8.0,0.7,5.5,0.9,2.1,0.5,14.1,1.5,6.3,0.6,4.0,0.6,1.4,0.4,11.1,1.4,13.9,0.8,10.2,0.9,5.8,0.8,21.3,1.6,13.0,0.7,11.4,0.9,9.3,0.9,16.1,1.5,15.6,0.9,15.5,1.1,15.1,1.3,15.3,1.4,18.3,1.0,21.0,1.2,23.2,1.5,12.6,1.6,10.8,0.7,13.3,0.8,17.1,1.0,5.5,1.0,9.6,0.6,12.9,1.0,17.3,1.3,2.9,0.8,2.6,0.4,3.6,0.6,5.0,0.9,0.8,0.4,1.9,0.3,2.6,0.4,3.7,0.6,0.5,0.2,42520,1056,53315,1325,67452,1922,26562,982,57140,1414,67105,1928,80851,2678,36693,2100,25.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.2,(X)
310M200US13020,13020,"Bay City, MI Metro Area",43565,503,27869,535,20999,512,15696,567,7.9,0.8,4.1,0.7,1.2,0.4,16.1,2.0,6.7,0.8,3.7,0.7,1.3,0.4,11.9,1.6,11.9,0.8,8.3,0.9,5.4,0.9,19.2,1.9,12.6,0.8,10.0,0.9,8.1,0.9,17.4,1.6,14.9,1.0,15.4,1.2,14.7,1.4,14.9,1.7,19.7,1.1,23.0,1.5,25.9,1.8,12.3,1.5,12.1,0.9,15.9,1.3,19.4,1.6,4.7,1.0,9.5,0.7,13.6,1.1,16.6,1.4,1.9,0.7,2.8,0.5,3.9,0.7,4.7,0.9,0.6,0.4,1.8,0.3,2.1,0.4,2.7,0.5,1.0,0.5,45583,1434,57819,1997,67371,2364,26115,937,58140,1673,69872,2366,80078,2754,34890,1681,33.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.7,(X)
310M200US13140,13140,"Beaumont-Port Arthur, TX Metro Area",151173,1425,99977,1378,69358,1425,51196,1338,9.1,0.5,6.2,0.5,1.7,0.3,16.2,1.1,6.7,0.5,3.6,0.4,1.9,0.3,13.2,1.1,12.3,0.6,9.2,0.7,6.3,0.6,19.0,1.2,11.1,0.5,10.4,0.6,8.7,0.7,12.5,1.1,14.3,0.7,14.4,0.9,13.3,1.0,14.1,1.1,17.7,0.7,20.1,0.9,21.6,1.0,12.5,1.3,10.7,0.6,12.8,0.8,15.4,1.0,5.8,0.8,11.4,0.6,14.6,0.8,18.9,1.0,4.7,0.6,3.8,0.3,4.9,0.4,6.9,0.6,1.1,0.3,2.9,0.3,3.9,0.4,5.2,0.6,1.0,0.3,45861,878,56953,1272,70323,1256,26255,1122,63330,1306,73953,1615,88162,2034,40160,2084,50.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),51.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),47.5,(X)
310M200US13220,13220,"Beckley, WV Metro Area",48943,702,32877,681,24348,749,16066,804,8.9,0.9,6.2,1.0,2.0,0.7,16.5,2.1,7.9,0.8,4.0,0.7,2.3,0.6,16.9,2.0,15.6,1.1,11.8,1.3,8.1,1.2,23.2,2.2,12.9,1.0,12.6,1.3,11.5,1.7,13.4,1.6,15.9,1.3,17.9,1.6,20.0,1.9,11.4,1.8,17.2,1.2,20.1,1.6,22.0,1.9,10.5,1.8,9.8,0.9,11.6,1.2,14.1,1.5,4.7,1.1,8.5,0.9,11.2,1.1,13.9,1.5,2.9,1.0,1.8,0.4,2.4,0.5,3.2,0.7,0.3,0.3,1.5,0.4,2.1,0.5,2.9,0.7,0.1,0.2,38967,1236,47856,1699,55674,2193,21415,1215,52095,1581,61192,2121,70953,2771,31357,1501,32.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.8,(X)
310M200US13380,13380,"Bellingham, WA Metro Area",79767,951,49259,944,38343,959,30508,964,8.3,0.8,4.6,0.7,1.3,0.4,15.2,1.8,4.9,0.6,2.6,0.6,1.2,0.4,8.8,1.4,10.6,0.8,6.9,0.8,4.1,0.7,17.5,1.6,10.6,0.9,7.4,0.9,6.3,1.0,15.8,1.7,12.4,0.9,12.4,1.2,11.5,1.2,12.9,1.4,19.9,1.1,21.9,1.2,23.6,1.3,15.9,1.7,13.0,0.8,16.4,1.1,18.8,1.4,7.3,1.2,13.2,0.9,18.3,1.2,21.4,1.4,4.6,0.9,4.3,0.5,5.7,0.8,7.0,0.9,1.2,0.4,2.8,0.4,3.9,0.7,4.7,0.8,0.9,0.4,53145,1739,68376,1784,77289,1692,30132,1282,68204,1956,82817,3134,93855,3583,41760,1956,24.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.7,(X)
310M200US13460,13460,"Bend-Redmond, OR Metro Area",66337,946,44349,1106,35453,1040,21988,1002,7.0,0.9,4.2,0.9,2.3,0.7,14.1,2.2,4.3,0.7,3.1,0.8,2.3,0.8,7.5,1.3,11.8,1.0,9.3,1.2,5.8,1.0,17.6,2.2,10.9,1.1,8.9,0.9,8.2,1.1,14.4,2.2,15.0,1.2,15.3,1.5,13.9,1.4,13.6,1.9,18.5,1.2,19.9,1.7,21.5,1.8,15.4,2.1,12.7,1.0,15.0,1.2,16.9,1.4,7.8,1.5,12.6,1.0,15.2,1.2,18.0,1.4,6.1,1.5,3.3,0.4,4.4,0.6,5.5,0.8,1.3,0.6,3.9,0.7,4.7,0.8,5.6,1.0,2.1,0.9,51223,1841,62013,2513,70933,1774,32067,2164,70750,2687,81083,3511,90834,3951,47424,3586,26.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X)
310M200US13740,13740,"Billings, MT Metro Area",66242,510,41564,773,31858,673,24678,759,5.4,0.5,3.6,0.6,1.2,0.3,10.7,1.2,5.9,0.6,2.7,0.5,1.0,0.3,11.4,1.6,11.0,0.8,6.1,0.8,4.2,0.6,19.6,1.6,10.0,0.8,8.7,0.9,6.1,0.7,13.1,1.4,14.9,0.9,13.5,1.1,12.4,1.2,16.7,1.7,19.4,0.9,21.9,1.2,23.6,1.4,14.8,1.6,13.1,0.7,16.2,1.0,18.8,1.2,6.5,1.1,12.4,0.7,16.4,0.9,19.6,1.1,4.7,0.9,3.9,0.4,5.7,0.7,6.8,0.8,0.8,0.3,3.9,0.4,5.3,0.6,6.4,0.7,1.6,0.5,52431,1257,66980,1664,76272,1251,31211,1149,71438,1791,85741,2465,97525,2957,44392,2436,30.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.4,(X)
310M200US13780,13780,"Binghamton, NY Metro Area",99004,762,60778,831,45102,915,38226,906,7.9,0.6,4.5,0.6,1.6,0.4,14.5,1.2,6.1,0.4,2.8,0.4,1.2,0.2,12.0,1.1,12.6,0.7,8.0,0.7,5.0,0.7,20.5,1.4,10.6,0.6,9.4,0.9,7.7,0.8,13.4,1.1,13.9,0.7,12.9,0.9,11.9,0.9,15.2,1.0,18.8,0.7,21.6,1.0,22.5,1.0,13.5,1.1,11.3,0.6,14.4,0.8,17.0,0.9,5.3,0.8,12.4,0.7,17.1,1.0,21.2,1.1,4.0,0.7,3.7,0.4,5.5,0.6,6.9,0.7,0.8,0.3,2.7,0.3,3.9,0.4,5.0,0.6,0.7,0.3,48540,1234,63860,1227,75101,1588,27033,947,63450,999,77902,1453,89879,1828,37708,1458,30.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.3,(X)
310M200US13820,13820,"Birmingham-Hoover, AL Metro Area",438124,2255,294187,2487,210140,2179,143937,1879,8.6,0.2,5.6,0.2,1.7,0.2,15.6,0.6,6.0,0.3,3.7,0.3,1.7,0.2,11.0,0.6,11.7,0.3,9.0,0.4,5.7,0.4,17.8,0.7,11.1,0.4,9.3,0.4,7.5,0.5,14.7,0.6,13.2,0.3,12.6,0.4,11.4,0.5,14.4,0.6,17.8,0.4,18.9,0.5,20.3,0.5,14.9,0.7,11.8,0.3,14.4,0.4,17.4,0.5,5.9,0.4,11.9,0.3,15.6,0.4,19.8,0.6,3.8,0.4,4.2,0.2,5.8,0.3,7.6,0.4,0.9,0.2,3.8,0.2,5.1,0.2,7.0,0.3,1.0,0.2,49260,763,62204,677,77413,972,28417,644,67923,783,80935,1100,97007,1432,39550,785,32.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.8,(X)
310M200US13900,13900,"Bismarck, ND Metro Area",51259,419,32488,595,26033,599,18771,634,4.8,0.6,2.9,0.6,0.5,0.3,8.7,1.2,3.8,0.5,1.8,0.5,0.7,0.3,7.5,1.2,8.2,0.6,4.7,0.7,2.7,0.5,15.4,1.5,8.4,0.9,5.6,0.8,4.1,0.8,13.9,1.7,14.1,1.0,10.4,1.1,8.4,1.1,21.3,2.2,18.9,1.2,19.9,1.4,20.2,1.5,16.8,1.9,15.2,1.0,18.1,1.4,20.4,1.7,9.2,1.5,17.0,1.0,22.8,1.4,26.7,1.6,5.3,1.2,4.9,0.5,7.1,0.8,8.2,1.0,0.9,0.4,4.6,0.5,6.6,0.8,8.1,1.0,1.0,0.4,63836,1605,82181,2041,91593,2182,37662,1589,80782,1995,98369,2679,110349,3159,47089,2211,30.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.6,(X)
310M200US13980,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",68796,940,40392,720,31562,639,28404,969,10.6,1.0,4.0,0.7,1.5,0.5,20.9,2.0,6.7,0.7,2.4,0.5,1.2,0.4,12.6,1.6,12.3,0.9,7.9,0.8,5.6,0.8,18.9,1.8,8.9,0.8,7.4,0.9,5.7,0.8,11.4,1.2,15.5,0.9,16.5,1.3,14.9,1.4,13.9,1.5,18.5,1.0,22.2,1.4,24.0,1.4,12.5,1.4,10.8,0.9,14.2,1.1,16.4,1.4,5.7,1.0,10.5,0.8,15.9,1.3,19.2,1.6,2.9,0.7,2.8,0.4,4.3,0.6,5.1,0.8,0.4,0.2,3.5,0.5,5.1,0.8,6.3,1.0,0.9,0.4,45607,1366,60503,1901,71588,1873,23407,1496,61396,1674,78925,2298,89232,2868,34820,1652,32.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.4,(X)
310M200US14010,14010,"Bloomington, IL Metro Area",72186,759,44969,657,35722,627,27217,837,7.1,0.7,2.8,0.5,0.8,0.3,14.8,1.6,4.6,0.5,2.7,0.6,1.0,0.3,8.1,1.2,8.8,0.6,4.3,0.6,2.3,0.4,16.7,1.3,8.8,0.6,5.7,0.6,3.9,0.5,13.9,1.3,11.9,0.8,11.2,0.9,9.4,0.8,13.7,1.4,17.9,0.8,18.2,0.9,18.2,1.1,16.8,1.5,13.5,0.8,16.9,1.0,18.5,1.1,7.2,1.1,15.9,0.8,21.6,1.1,25.7,1.4,5.9,0.9,6.5,0.6,9.6,0.9,11.8,1.1,1.3,0.4,5.0,0.5,6.9,0.8,8.4,0.9,1.7,0.5,61504,1035,81357,1567,94360,2310,32290,1385,79693,1441,99068,2465,111506,2669,45981,1894,28.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.5,(X)
310M200US14020,14020,"Bloomington, IN Metro Area",62718,828,33796,816,25493,753,28922,850,12.9,1.1,5.9,1.0,1.8,0.5,21.5,1.9,6.8,0.6,3.2,0.7,1.4,0.5,11.6,1.2,11.6,0.8,7.6,1.1,5.7,1.0,16.9,1.4,11.2,0.9,9.8,1.1,7.5,1.1,13.1,1.3,13.7,0.9,13.5,1.4,13.4,1.4,13.9,1.4,17.1,1.0,20.9,1.2,22.7,1.6,11.9,1.3,10.5,0.9,14.2,1.1,16.7,1.4,5.6,1.0,9.9,0.7,15.0,1.3,18.1,1.5,3.6,0.6,3.1,0.5,5.1,0.8,6.6,1.1,0.6,0.4,3.2,0.4,4.7,0.6,6.0,0.8,1.2,0.4,42725,1318,61426,1883,71940,1665,24979,1324,60045,1605,78497,2526,90274,2838,37255,1953,26.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.4,(X)
310M200US14100,14100,"Bloomsburg-Berwick, PA Metro Area",33558,398,21422,449,16744,423,12136,455,8.5,0.7,4.1,0.8,1.7,0.7,17.2,2.0,6.0,0.7,2.2,0.5,1.2,0.4,13.1,1.5,12.7,1.1,7.3,1.0,5.1,0.9,22.4,2.1,11.7,1.1,11.7,1.2,9.6,1.2,12.7,1.9,13.5,1.0,15.2,1.1,14.0,1.2,10.0,1.5,18.9,1.0,21.4,1.2,22.8,1.3,14.0,1.9,11.5,0.9,15.1,1.2,17.1,1.3,4.8,1.3,11.3,0.9,14.9,1.1,18.1,1.5,4.2,1.0,3.3,0.4,4.4,0.6,5.6,0.7,1.0,0.4,2.6,0.4,3.7,0.6,4.7,0.7,0.6,0.3,47372,1800,59531,1500,69888,1943,23658,1254,62461,1716,76277,2608,86486,3128,36087,2058,27.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X)
310M200US14260,14260,"Boise City, ID Metro Area",236303,1208,161047,1797,126305,1911,75256,1570,6.8,0.4,4.0,0.4,1.5,0.3,14.5,1.1,4.9,0.3,2.7,0.3,1.3,0.2,10.3,0.8,10.8,0.5,7.4,0.5,5.2,0.4,18.7,1.0,11.4,0.6,9.7,0.6,7.9,0.7,15.7,1.2,14.8,0.5,15.2,0.7,14.4,0.7,14.7,0.9,20.0,0.8,21.9,0.9,23.1,1.1,14.6,1.2,12.5,0.5,15.0,0.7,17.4,0.8,6.1,0.7,11.7,0.5,14.9,0.7,17.7,0.8,3.9,0.5,3.8,0.3,5.0,0.4,6.1,0.5,0.9,0.2,3.3,0.3,4.4,0.4,5.4,0.5,0.7,0.2,51024,708,61722,934,70596,1499,29047,981,66954,1195,78616,1644,88489,1886,39002,1148,28.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.7,(X)
310M200US14460,14460,"Boston-Cambridge-Newton, MA-NH Metro Area",1776440,3458,1129245,4637,848964,5553,647195,3690,5.8,0.1,3.3,0.1,1.1,0.1,10.8,0.3,4.5,0.1,2.1,0.1,0.9,0.1,9.0,0.3,7.5,0.1,4.9,0.1,2.6,0.1,12.6,0.2,7.0,0.2,5.7,0.2,3.8,0.2,9.5,0.3,9.8,0.1,8.6,0.2,6.7,0.2,12.2,0.2,15.3,0.2,14.4,0.2,13.3,0.2,16.7,0.4,12.4,0.1,13.3,0.2,13.8,0.2,10.5,0.2,17.8,0.2,21.2,0.2,24.6,0.3,11.1,0.3,9.2,0.2,11.8,0.2,14.5,0.3,3.9,0.2,10.8,0.1,14.6,0.2,18.6,0.2,3.6,0.1,75389,428,95277,686,113470,684,44456,534,102892,621,123296,835,143921,1009,63887,637,32.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.7,(X)
310M200US14500,14500,"Boulder, CO Metro Area",122516,643,72418,962,58291,1000,50098,1058,6.5,0.5,2.4,0.4,0.9,0.3,13.0,1.0,3.7,0.4,1.7,0.4,0.6,0.2,6.9,0.7,7.6,0.5,4.4,0.6,3.0,0.5,12.8,1.0,7.7,0.5,5.6,0.6,4.1,0.6,11.2,0.9,11.3,0.6,9.1,0.7,7.1,0.7,14.3,1.0,15.5,0.6,14.8,0.7,13.9,0.9,16.4,1.1,12.0,0.6,13.1,0.8,13.8,0.9,10.1,0.9,16.6,0.7,21.6,0.9,24.4,0.9,8.9,0.9,9.2,0.6,12.9,0.8,15.1,1.0,3.5,0.6,9.8,0.4,14.4,0.6,17.1,0.7,2.8,0.4,70961,1552,96926,2799,111664,1944,40908,1280,96998,1837,122512,2779,136775,3100,57848,1615,25.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.9,(X)
