GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
310M200US24260,24260,"Grand Island, NE Metro Area",84942,617
310M200US24300,24300,"Grand Junction, CO Metro Area",148513,*****
310M200US24340,24340,"Grand Rapids-Wyoming, MI Metro Area",1038583,*****
310M200US24420,24420,"Grants Pass, OR Metro Area",84745,*****
310M200US24500,24500,"Great Falls, MT Metro Area",82278,*****
310M200US24540,24540,"Greeley, CO Metro Area",285174,*****
310M200US24580,24580,"Green Bay, WI Metro Area",316519,*****
310M200US24660,24660,"Greensboro-High Point, NC Metro Area",752157,*****
310M200US24780,24780,"Greenville, NC Metro Area",175842,*****
310M200US24860,24860,"Greenville-Anderson-Mauldin, SC Metro Area",874869,*****
310M200US25060,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",389255,*****
310M200US25180,25180,"Hagerstown-Martinsburg, MD-WV Metro Area",261486,*****
310M200US25220,25220,"Hammond, LA Metro Area",128755,*****
310M200US25260,25260,"Hanford-Corcoran, CA Metro Area",150965,*****
310M200US25420,25420,"Harrisburg-Carlisle, PA Metro Area",565006,*****
310M200US25500,25500,"Harrisonburg, VA Metro Area",131131,*****
310M200US25540,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",1211324,*****
310M200US25620,25620,"Hattiesburg, MS Metro Area",148610,2231
310M200US25860,25860,"Hickory-Lenoir-Morganton, NC Metro Area",362510,*****
310M200US25940,25940,"Hilton Head Island-Bluffton-Beaufort, SC Metro Area",207413,*****
310M200US25980,25980,"Hinesville, GA Metro Area",78811,2356
310M200US26140,26140,"Homosassa Springs, FL Metro Area",141058,*****
310M200US26300,26300,"Hot Springs, AR Metro Area",97177,*****
310M200US26380,26380,"Houma-Thibodaux, LA Metro Area",212297,*****
310M200US26420,26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",6656946,*****
310M200US26580,26580,"Huntington-Ashland, WV-KY-OH Metro Area",361580,*****
310M200US26620,26620,"Huntsville, AL Metro Area",444752,*****
310M200US26820,26820,"Idaho Falls, ID Metro Area",139849,736
310M200US26900,26900,"Indianapolis-Carmel-Anderson, IN Metro Area",1988152,1992
310M200US26980,26980,"Iowa City, IA Metro Area",166498,*****
310M200US27060,27060,"Ithaca, NY Metro Area",104926,*****
310M200US27100,27100,"Jackson, MI Metro Area",159494,*****
310M200US27140,27140,"Jackson, MS Metro Area",578561,2348
310M200US27180,27180,"Jackson, TN Metro Area",129682,*****
310M200US27260,27260,"Jacksonville, FL Metro Area",1449481,*****
310M200US27340,27340,"Jacksonville, NC Metro Area",186311,*****
310M200US27500,27500,"Janesville-Beloit, WI Metro Area",161448,*****
310M200US27620,27620,"Jefferson City, MO Metro Area",151357,2423
310M200US27740,27740,"Johnson City, TN Metro Area",200264,1994
310M200US27780,27780,"Johnstown, PA Metro Area",136411,*****
310M200US27860,27860,"Jonesboro, AR Metro Area",128394,*****
310M200US27900,27900,"Joplin, MO Metro Area",177211,*****
310M200US27980,27980,"Kahului-Wailuku-Lahaina, HI Metro Area",164726,*****
310M200US28020,28020,"Kalamazoo-Portage, MI Metro Area",335340,*****
310M200US28100,28100,"Kankakee, IL Metro Area",110879,*****
310M200US28140,28140,"Kansas City, MO-KS Metro Area",2088269,1655
310M200US28420,28420,"Kennewick-Richland, WA Metro Area",279116,*****
310M200US28660,28660,"Killeen-Temple, TX Metro Area",430642,2576
310M200US28700,28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area",305929,1737
310M200US28740,28740,"Kingston, NY Metro Area",180143,*****
310M200US28940,28940,"Knoxville, TN Metro Area",861679,1341
310M200US29020,29020,"Kokomo, IN Metro Area",82556,*****
310M200US29100,29100,"La Crosse-Onalaska, WI-MN Metro Area",136985,*****
310M200US29180,29180,"Lafayette, LA Metro Area",490488,*****
310M200US29200,29200,"Lafayette-West Lafayette, IN Metro Area",214997,1361
310M200US29340,29340,"Lake Charles, LA Metro Area",205493,1673
310M200US29420,29420,"Lake Havasu City-Kingman, AZ Metro Area",204737,*****
310M200US29460,29460,"Lakeland-Winter Haven, FL Metro Area",650092,*****
310M200US29540,29540,"Lancaster, PA Metro Area",536624,*****
310M200US29620,29620,"Lansing-East Lansing, MI Metro Area",472276,*****
310M200US29700,29700,"Laredo, TX Metro Area",269721,*****
310M200US29740,29740,"Las Cruces, NM Metro Area",214295,*****
310M200US29820,29820,"Las Vegas-Henderson-Paradise, NV Metro Area",2114801,*****
310M200US29940,29940,"Lawrence, KS Metro Area",118053,*****
310M200US30020,30020,"Lawton, OK Metro Area",130581,736
310M200US30140,30140,"Lebanon, PA Metro Area",137067,*****
310M200US30300,30300,"Lewiston, ID-WA Metro Area",62153,*****
310M200US30340,30340,"Lewiston-Auburn, ME Metro Area",107233,*****
310M200US30460,30460,"Lexington-Fayette, KY Metro Area",500535,*****
310M200US30620,30620,"Lima, OH Metro Area",104425,*****
310M200US30700,30700,"Lincoln, NE Metro Area",323557,1378
310M200US30780,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",730250,1686
310M200US30860,30860,"Logan, UT-ID Metro Area",133821,1342
310M200US30980,30980,"Longview, TX Metro Area",217781,*****
310M200US31020,31020,"Longview, WA Metro Area",103468,*****
310M200US31080,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",13340068,*****
310M200US31140,31140,"Louisville/Jefferson County, KY-IN Metro Area",1279335,3619
310M200US31180,31180,"Lubbock, TX Metro Area",312433,1750
310M200US31340,31340,"Lynchburg, VA Metro Area",260504,2447
310M200US31420,31420,"Macon, GA Metro Area",231448,1987
310M200US31460,31460,"Madera, CA Metro Area",154998,*****
310M200US31540,31540,"Madison, WI Metro Area",641385,*****
310M200US31700,31700,"Manchester-Nashua, NH Metro Area",406678,*****
310M200US31740,31740,"Manhattan, KS Metro Area",98545,*****
310M200US31860,31860,"Mankato-North Mankato, MN Metro Area",99134,*****
310M200US31900,31900,"Mansfield, OH Metro Area",121707,*****
310M200US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",842304,*****
310M200US32780,32780,"Medford, OR Metro Area",212567,*****
310M200US32820,32820,"Memphis, TN-MS-AR Metro Area",1343572,2810
310M200US32900,32900,"Merced, CA Metro Area",268455,*****
310M200US33100,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",6012331,*****
310M200US33140,33140,"Michigan City-La Porte, IN Metro Area",110884,*****
310M200US33220,33220,"Midland, MI Metro Area",83632,*****
310M200US33260,33260,"Midland, TX Metro Area",165427,1106
310M200US33340,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",1575747,*****
310M200US33460,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3524583,*****
310M200US33540,33540,"Missoula, MT Metro Area",114181,*****
310M200US33660,33660,"Mobile, AL Metro Area",415395,*****
310M200US33700,33700,"Modesto, CA Metro Area",538388,*****
310M200US33740,33740,"Monroe, LA Metro Area",179238,*****
310M200US33780,33780,"Monroe, MI Metro Area",149568,*****
310M200US33860,33860,"Montgomery, AL Metro Area",375435,1292
310M200US34060,34060,"Morgantown, WV Metro Area",138176,*****
310M200US34100,34100,"Morristown, TN Metro Area",116642,*****
310M200US34580,34580,"Mount Vernon-Anacortes, WA Metro Area",121846,*****
310M200US34620,34620,"Muncie, IN Metro Area",116852,*****
310M200US34740,34740,"Muskegon, MI Metro Area",172790,*****
